scrape_date,name,brand,category,country,currency,price,price_eur,bottle_size_ml,price_per_ml,amazon_rating,amazon_reviews,availability,amazon_url,fragrantica_url,year,rating,votes,gender,fragrance_family,main_accords,perfumers,top_notes,middle_notes,base_notes,votes_love,votes_like,votes_ok,votes_dislike,votes_hate,season_spring,season_summer,season_fall,season_winter,wear_day,wear_night
2026-04-18,1 Million,Paco Rabanne,designer,UAE,AED,320.0,73.86,100.0,0.7386,4.6,,in_stock,https://www.amazon.ae/s?k=Paco+Rabanne+1+Million+100ml,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-3747.html,,3.74,23435,male,Woody Spicy,"warm spicy, cinnamon, citrus, amber, woody, leather, rose, animalic, green, patchouli","Perfumers, Perfumers, Christophe Raynaud, Michel Girard, Olivier Pescheux","Blood Mandarin, Grapefruit, Mint","Cinnamon, Spicy Notes, Rose","Amber, Leather, Woody Notes, Indian Patchouli",7400,8600,2000,4600,752,3600.0,2100.0,8500.0,10000.0,4100.0,10200.0
2026-04-18,Invictus,Rabanne,designer,UAE,AED,250.0,57.7,100.0,0.577,4.7,,in_stock,https://www.amazon.ae/s?k=Rabanne+Invictus+100ml,https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,,3.8,14509,male,Woody Aquatic,"citrus, marine, aromatic, fresh spicy, woody, salty, amber, white floral, aquatic, animalic","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge, Véronique Nyberg","Sea Notes, Grapefruit, Mandarin Orange","Bay Leaf, Jasmine","Ambergris, Guaiac Wood, Oakmoss, Patchouli",4400,5900,1500,2300,407,6300.0,7000.0,3000.0,1600.0,6800.0,3000.0
2026-04-18,Phantom Parfum,Rabanne,designer,UAE,AED,249.48,57.58,100.0,0.5758,4.8,,in_stock,https://www.amazon.ae/s?k=Rabanne+Phantom+Parfum+100ml,https://www.fragrantica.com/perfume/Rabanne/Phantom-Parfum-81927.html,,3.91,2119,male,Aromatic,"aromatic, vanilla, warm spicy, citrus, lavender, woody, powdery, fresh spicy, sweet, green","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Juliette Karagueuzoglou","Cardamom, Bergamot, Rhubarb, Lemon","Lavender, Cedarwood, Patchouli, Geranium","Vanilla, Tolu Balsam, Haitian Vetiver",813,706,322,160,118,785.0,294.0,1100.0,1100.0,615.0,1000.0
2026-04-18,Acqua di Gio,Giorgio Armani,designer,UAE,AED,236.0,54.47,100.0,0.5447,4.6,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+Acqua+di+Gio+100ml,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,,4.13,24188,unisex,Aromatic Aquatic,"citrus, aromatic, marine, fresh spicy, floral, woody, fresh","Perfumers, Perfumers, Alberto Morillas, Annick Menardo, Christian Dussoulier","Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli","Sea Notes, Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet, Coriander, Rose, Nutmeg, Mignonette","White Musk, Cedar, Oakmoss, Patchouli, Amber",9700,10500,1800,2000,255,9100.0,13100.0,2500.0,1300.0,12200.0,2700.0
2026-04-18,Armani Code Parfum,Giorgio Armani,designer,UAE,AED,319.99,73.86,100.0,0.7386,4.5,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+Armani+Code+Parfum+100ml,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Parfum-75126.html,,4.41,6345,male,Woody Aromatic,"iris, aromatic, powdery, woody, citrus, vanilla, earthy, aldehydic, violet, fresh spicy","Perfumers, Perfumers, Antoine Maisondieu","Bergamot, Bergamot Leaf","Iris, Aldehydes, Clary Sage, Orris","Tonka Bean, Cedar",3800,1700,591,190,72,3600.0,2100.0,3900.0,3700.0,3300.0,3700.0
2026-04-18,Si,Giorgio Armani,designer,UAE,AED,324.0,74.78,100.0,0.7478,4.6,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+Si+100ml,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-18453.html,,3.84,19475,female,Chypre Fruity,"woody, vanilla, aromatic, soft spicy, fruity, green, floral, rose, patchouli, earthy","Perfumers, Perfumers, Christine Nagel",Cassis,"May Rose, Freesia","Vanilla, Patchouli, Woody Notes, Ambroxan",6700,7300,1500,3700,344,3400.0,1900.0,6000.0,5100.0,5400.0,4600.0
2026-04-18,My Way,Giorgio Armani,designer,UAE,AED,319.0,73.63,90.0,0.8181,4.6,,in_stock,https://www.amazon.ae/s?k=Giorgio+Armani+My+Way+90ml,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-62036.html,,3.78,12974,female,Floral,"white floral, tuberose, citrus, animalic, vanilla","Perfumers, Perfumers, Bruno Jovanovic, Carlos Benaïm","Orange Blossom, Bergamot","Tuberose, Indian Jasmine","Madagascar Vanilla, White Musk, Virginian Cedar",4400,4300,2000,1700,596,5100.0,3600.0,2600.0,1800.0,5000.0,2000.0
2026-04-18,La Nuit de l'Homme,Yves Saint Laurent,designer,UAE,AED,376.77,86.96,100.0,0.8696,5.0,,in_stock,https://www.amazon.ae/s?k=Yves+Saint+Laurent+La+Nuit+de+L+Homme+100ml,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-5521.html,,4.45,23877,male,Woody Spicy,"aromatic, warm spicy, lavender, woody, fresh spicy, citrus","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Pierre Wargnye",Cardamom,"Lavender, Virginia Cedar, Bergamot","Vetiver, Caraway",14600,7000,1100,1100,154,6700.0,3000.0,11100.0,10900.0,4700.0,12100.0
2026-04-18,Black Opium,Yves Saint Laurent,designer,UAE,AED,490.75,113.27,90.0,1.2586,5.0,,in_stock,https://www.amazon.ae/s?k=Yves+Saint+Laurent+Black+Opium+90ml,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-25324.html,,3.94,33456,female,Oriental Vanilla,"vanilla, coffee, sweet, white floral, warm spicy, soft spicy, woody, fruity, balsamic, powdery","Perfumers, Perfumers, Honorine Blanc, Marie Salamagne, Nathalie Lorson, Olivier Cresp","Pear, Pink Pepper, Orange Blossom","Coffee, Jasmine, Bitter Almond, Licorice","Vanilla, Patchouli, Cashmere Wood, Cedar",13100,11800,3300,4400,959,3200.0,2100.0,11600.0,13400.0,5200.0,13700.0
2026-04-18,La Vie Est Belle,Lancome,designer,UAE,AED,449.0,103.64,100.0,1.0364,4.7,,in_stock,https://www.amazon.ae/s?k=Lancome+La+Vie+Est+Belle+100ml,https://www.fragrantica.com/perfume/Lanc-me/La-Vie-Est-Belle-14982.html,,3.65,34437,female,Floral Fruity Gourmand,"sweet, vanilla, fruity, patchouli, woody, white floral, powdery, iris, earthy, warm spicy","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge","Black Currant, Pear","Iris, Jasmine, Orange Blossom","Praline, Vanilla, Patchouli, Tonka Bean",11200,10900,2800,8100,1500,5900.0,3300.0,9100.0,10600.0,9100.0,9200.0
2026-04-18,Pegasus,Parfums de Marly,designer,UAE,AED,830.5,191.69,100.0,1.9169,2.4,,in_stock,https://www.amazon.ae/s?k=Parfums+de+Marly+Pegasus+125ml,https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-16938.html,,4.08,6328,male,Oriental Fougere,"almond, vanilla, powdery, nutty, sweet, lavender, fruity, woody, floral, fresh spicy","Perfumers, Perfumers, Hamid Merati-Kashani","Heliotrope, Cumin, Bergamot, Pink Pepper","Bitter Almond, Lavender, Jasmine","Vanilla, Sandalwood, Amber, Musk, Cedar",3000,1800,691,626,181,2400.0,802.0,3100.0,3000.0,2600.0,2700.0
2026-04-18,Yara,Lattafa,arabic,UAE,AED,95.0,21.93,100.0,0.2193,5.0,,in_stock,https://www.amazon.ae/s?k=Lattafa+Yara+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Yara-76880.html,,3.97,10872,female,Oriental Vanilla,"sweet, vanilla, powdery, tropical, fruity, musky, floral, citrus","Perfumers, Perfumers","Orchid, Heliotrope, Tangerine","Gourmand Accord, Tropical Fruits","Vanilla, Musk, Sandalwood",4000,4000,1700,832,325,4800.0,3900.0,2600.0,2400.0,5100.0,1600.0
2026-04-18,Yara Moi,Lattafa,arabic,UAE,AED,224.99,51.93,100.0,0.5193,4.5,,in_stock,https://www.amazon.ae/s?k=Lattafa+Yara+Moi+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Yara-Moi-80722.html,,3.64,2130,female,,"woody, white floral, patchouli, warm spicy, caramel, powdery, fruity, amber, sweet, balsamic","Perfumers, Perfumers","Jasmine, Peach","Caramel, Amber","Patchouli, Sandalwood",568,748,403,308,103,800.0,538.0,715.0,535.0,863.0,445.0
2026-04-18,Raghba,Lattafa,arabic,UAE,AED,138.11,31.88,100.0,0.3188,,,in_stock,https://www.amazon.ae/s?k=Lattafa+Raghba+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Raghba-25807.html,,3.88,4154,unisex,Oriental Vanilla,"vanilla, sweet, oud, amber, powdery, balsamic, smoky, woody, warm spicy, musky","Perfumers, Perfumers","Vanilla, Sugar, Agarwood (Oud), Incense, Sandalwood, Musk",,,1500,1500,453,466,209,507.0,298.0,1800.0,2000.0,954.0,1700.0
2026-04-18,Opulent Oud,Lattafa,arabic,UAE,AED,67.0,15.46,100.0,0.1546,3.8,,in_stock,https://www.amazon.ae/s?k=Lattafa+Opulent+Oud+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Opulent-Oud-66012.html,,4.02,1401,unisex,Oriental,"oud, warm spicy, amber, rose, metallic, leather, cinnamon, woody","Perfumers, Perfumers","Saffron, Cinnamon","Agarwood (Oud), Rose","Agarwood (Oud), Amber, Cedarwood",590,471,179,95,66,256.0,113.0,787.0,944.0,346.0,795.0
2026-04-18,Raghba Wood Intense,Lattafa,arabic,UAE,AED,138.11,31.88,100.0,0.3188,,,in_stock,https://www.amazon.ae/s?k=Lattafa+Raghba+Wood+Intense+100ml,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Raghba-Wood-Intense-28713.html,,4.1,2051,male,Oriental Woody,"woody, amber, sweet, balsamic, smoky, caramel, vanilla, oud, soft spicy, powdery","Perfumers, Perfumers","Caramel, Licorice, Guaiac Wood, Cedar","Agarwood (Oud), Sugar, Sandalwood, Cashmere Wood","Incense, Vanilla, Amber, Oakmoss, Musk",953,654,209,161,74,323.0,103.0,1100.0,1300.0,480.0,1100.0
2026-04-18,Hawas Ice,Rasasi,arabic,UAE,AED,89.65,20.69,100.0,0.2069,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Ice+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Ice-89050.html,,4.44,5788,male,Aromatic,"fruity, citrus, sweet, fresh, aromatic, musky, powdery, fresh spicy, green, amber","Perfumers, Perfumers","Apple, Italian Lemon, Sicilian Bergamot, Star Anise","Plum, Orange Blossom, Cardamon","Musk, Amber, Driftwood, Moss",3600,1500,404,168,105,3800.0,4300.0,2100.0,1000.0,4000.0,1800.0
2026-04-18,Hawas Black,Rasasi,arabic,UAE,AED,89.65,20.69,100.0,0.2069,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Black+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Black-96817.html,,4.26,2673,male,Aromatic Fruity,"woody, citrus, mossy, earthy, fresh spicy, fruity, patchouli, sweet, aromatic","Perfumers, Perfumers","Bergamot, Pineapple, Grapefruit","Patchouli, Cedarwood, Jasmine","Oakmoss, Woody Notes, Amber",1500,634,253,146,101,1600.0,1500.0,1600.0,1400.0,1600.0,1500.0
2026-04-18,Hawas Elixir,Rasasi,arabic,UAE,AED,89.65,20.69,100.0,0.2069,4.3,,in_stock,https://www.amazon.ae/s?k=Rasasi+Hawas+Elixir+100ml,https://www.fragrantica.com/perfume/Rasasi/Hawas-Elixir-110808.html,,4.54,996,unisex,Oriental Vanilla,"vanilla, aromatic, green, sweet, fresh spicy, warm spicy, amber, chocolate, lavender, powdery","Perfumers, Perfumers","Mint, Bergamot, Artemisia","Dark Chocolate, Lavender, Benzoin","Vanilla, Tonka Bean, White Musk",667,240,57,21,11,316.0,86.0,626.0,754.0,281.0,672.0
2026-04-18,Royal Blend Bourbon,French Avenue,arabic,UAE,AED,127.0,29.31,100.0,0.2931,4.3,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Royal+Blend+Bourbon+100ml,https://www.fragrantica.com/perfume/French-Avenue/Royal-Blend-Bourbon-103478.html,,3.7,217,unisex,Aromatic,"woody, warm spicy, aromatic, cinnamon, green, fresh spicy, balsamic, amber","Perfumers, Perfumers","Cinnamon, Peppermint, Bark, Basil","Bourbon Whiskey, Lavender","Oak, Peru Balsam",78,65,25,29,20,39.0,10.0,107.0,117.0,43.0,102.0
2026-04-18,Azzure Oud,French Avenue,arabic,UAE,AED,146.85,33.9,100.0,0.339,4.1,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Azzure+Oud+100ml,https://www.fragrantica.com/perfume/French-Avenue/Azzure-Oud-94714.html,,3.82,1422,male,Oriental,"fruity, oud, leather, sweet, woody, tropical, amber, warm spicy, animalic, fresh","Perfumers, Perfumers","Passionfruit, Fruity Notes, Rose, Saffron","Oud, Benzoin, Patchouli","Leather, Amber, Guaiac Wood, Cedarwood, Sandalwood, Vanilla, Labdanum",642,341,137,146,156,434.0,166.0,765.0,951.0,416.0,822.0
2026-04-18,Vulcan Feu,French Avenue,arabic,UAE,AED,164.85,38.05,100.0,0.3805,4.5,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Vulcan+Feu+100ml,https://www.fragrantica.com/perfume/French-Avenue/Vulcan-Feu-105520.html,,4.45,4371,unisex,Floral,"tropical, fruity, sweet, citrus, woody, fresh, fresh spicy, aromatic, terpenic, amber","Perfumers, Perfumers","Mango, Lemon, Ginger, Rhubarb","Pink Pepper, Jasmine, Violet, Praline","Tonka Bean, Cedarwood, Ambergris, Moss",2900,917,312,168,89,2700.0,3300.0,862.0,364.0,2900.0,1000.0
2026-04-18,Veneno,French Avenue,arabic,UAE,AED,180.0,41.55,100.0,0.4155,4.2,,in_stock,https://www.amazon.ae/s?k=French+Avenue+Veneno+100ml,https://www.fragrantica.com/perfume/French-Avenue/Veneno-105519.html,,4.19,463,unisex,Aromatic Fruity,"smoky, fruity, cinnamon, tobacco, warm spicy, vanilla, sweet, fresh, green, mossy","Perfumers, Perfumers, Jean-Louis Sieuzac","Apple, Smoke, Cinnamon","Tobacco, Moss","Bourbon Vanilla, Orcanox™",243,132,39,32,17,97.0,33.0,265.0,294.0,87.0,262.0
2026-04-18,Tres Nuit,Armaf,arabic,UAE,AED,75.0,17.31,100.0,0.1731,4.0,,in_stock,https://www.amazon.ae/s?k=Armaf+Tres+Nuit+100ml,https://www.fragrantica.com/perfume/Armaf/Tres-Nuit-27711.html,,4.13,3329,male,Aromatic Spicy,"powdery, violet, lavender, woody, iris, citrus, amber, aromatic, floral, animalic","Perfumers, Perfumers","Iris, Lemon, Vervain","Lavender, Violet, Spicy Notes","Ambergris, Sandalwood",1400,1300,323,267,47,1900.0,1800.0,1000.0,296.0,1900.0,699.0
2026-04-18,L'Aventure,Al Haramain,arabic,UAE,AED,250.0,57.7,100.0,0.577,3.3,,in_stock,https://www.amazon.ae/s?k=Al+Haramain+L+Aventure+100ml,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-40405.html,,4.17,2699,male,Chypre Fruity,"citrus, aromatic, woody, musky, fresh spicy, white floral, powdery","Perfumers, Perfumers","Lemon, Bergamot, elemi","Woody Notes, Jasmine, Lily-of-the-Valley","Musk, Patchouli, Amber",1300,944,243,198,54,1500.0,1500.0,1200.0,550.0,1500.0,928.0
2026-04-18,L'Aventure Knight,Al Haramain,arabic,UAE,AED,250.0,57.7,100.0,0.577,4.3,,in_stock,https://www.amazon.ae/s?k=Al+Haramain+L+Aventure+Knight+100ml,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/L-Aventure-Knight-51824.html,,3.99,870,male,Oriental Fougere,"powdery, citrus, ozonic, iris, woody, amber, green, musky, aquatic, animalic","Perfumers, Perfumers","Lemon Verbena, Bergamot, Tea","Violet Leaf, Iris","Powdery Notes, Ambergris, Musk, Sandalwood",353,301,103,82,31,531.0,478.0,346.0,133.0,512.0,271.0
2026-04-18,Supremacy Silver,Afnan,arabic,UAE,AED,111.0,25.62,100.0,0.2562,3.9,,in_stock,https://www.amazon.ae/s?k=Afnan+Supremacy+Silver+100ml,https://www.fragrantica.com/perfume/Afnan/Supremacy-Silver-27352.html,,4.06,2262,male,Woody Floral Musk,"fruity, leather, woody, sweet, smoky, citrus, musky, mossy, tropical, fresh","Perfumers, Perfumers, Imran Fazlani","Pineapple, Black Currant, Bergamot, Apple","Birch, Patchouli, Moroccan Jasmine, Rose","Musk, Oakmoss, Ambergris, Vanilla",958,801,246,198,59,1200.0,1200.0,964.0,465.0,1200.0,753.0
2026-04-18,Supremacy Gold,Afnan,arabic,UAE,AED,89.45,20.65,100.0,0.2065,5.0,,in_stock,https://www.amazon.ae/s?k=Afnan+Supremacy+Gold+100ml,https://www.fragrantica.com/perfume/Afnan/Supremacy-Gold-27351.html,,3.83,247,unisex,Oriental,"amber, powdery, fresh spicy, floral, violet, vanilla, iris, oud, warm spicy, woody","Perfumers, Perfumers","Nutmeg, Violet, Peach Blossom, Cumin","Iris, Patchouli","Amber, Vanilla, Agarwood (Oud), Benzoin",87,80,39,33,8,96.0,49.0,121.0,105.0,82.0,98.0
2026-04-18,Saffron Oud,Arabian Oud,arabic,UAE,AED,550.0,126.95,100.0,1.2695,4.0,,in_stock,https://www.amazon.ae/s?k=Arabian+Oud+Saffron+Oud+100ml,https://www.fragrantica.com/perfume/Arabian-Oud/Saffron-Oud-91547.html,,4.7,79,unisex,,,"Perfumers, Perfumers",,,,59,17,2,1,0,30.0,16.0,40.0,49.0,28.0,46.0
2026-04-19,Pour Femme Dylan Blue,Versace,designer,USA,USD,119.7,101.47,100.0,1.0147,5.0,,in_stock,https://www.amazon.com/s?k=Versace+Pour+Femme+Dylan+Blue,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Femme-Dylan-Blue-47459.html,,3.78,5999,female,Floral Fruity,"fruity, floral, green, rose, fresh, woody, sweet, musky","Perfumers, Perfumers, Calice Becker, Natalie Gracia-Cetto","Granny Smith apple, Black Currant, Clover, Forget me not, Shiso","Peach, Petalia, Rose, Rose Hip, Jasmine","Musk, White Woods, Patchouli, Styrax",1600,2600,833,888,108,2100.0,2000.0,957.0,647.0,2200.0,855.0
2026-04-19,Bright Crystal,Versace,designer,USA,USD,50.65,42.93,100.0,0.4293,4.4,,in_stock,https://www.amazon.com/s?k=Versace+Bright+Crystal,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,,3.74,23695,female,Floral Fruity,"floral, citrus, fresh, woody, rose, fresh spicy, aquatic","Perfumers, Perfumers, Alberto Morillas","Yuzu, Pomegranate, Ice","Peony, Lotus, Magnolia","Musk, Mahogany, Amber",5800,11000,2200,4300,343,8600.0,7700.0,1700.0,1400.0,9500.0,1500.0
2026-04-19,1 Million,Paco Rabanne,designer,USA,USD,79.99,67.81,100.0,0.6781,4.7,,in_stock,https://www.amazon.com/s?k=Paco+Rabanne+1+Million,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-3747.html,,3.74,23449,male,Woody Spicy,"warm spicy, cinnamon, citrus, amber, woody, leather, rose, animalic, green, patchouli","Perfumers, Perfumers, Christophe Raynaud, Michel Girard, Olivier Pescheux","Blood Mandarin, Grapefruit, Mint","Cinnamon, Spicy Notes, Rose","Amber, Leather, Woody Notes, Indian Patchouli",7400,8600,2000,4600,751,3600.0,2100.0,8500.0,10000.0,4100.0,10200.0
2026-04-19,Invictus,Rabanne,designer,USA,USD,157.0,133.08,100.0,1.3308,4.6,,in_stock,https://www.amazon.com/s?k=Rabanne+Invictus,https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,,3.8,14515,male,Woody Aquatic,"citrus, marine, aromatic, fresh spicy, woody, salty, amber, white floral, aquatic, animalic","Perfumers, Perfumers, Anne Flipo, Dominique Ropion, Olivier Polge, Véronique Nyberg","Sea Notes, Grapefruit, Mandarin Orange","Bay Leaf, Jasmine","Ambergris, Guaiac Wood, Oakmoss, Patchouli",4400,5900,1500,2300,406,6300.0,7000.0,3000.0,1600.0,6800.0,3000.0
2026-04-19,Acqua di Gio,Giorgio Armani,designer,USA,USD,120.0,101.72,100.0,1.0172,1.0,,in_stock,https://www.amazon.com/s?k=Giorgio+Armani+Acqua+di+Gio,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,,4.13,24199,unisex,Aromatic Aquatic,"citrus, aromatic, marine, fresh spicy, floral, woody, fresh","Perfumers, Perfumers, Alberto Morillas, Annick Menardo, Christian Dussoulier","Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli","Sea Notes, Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet, Coriander, Rose, Nutmeg, Mignonette","White Musk, Cedar, Oakmoss, Patchouli, Amber",9700,10500,1800,2000,254,9100.0,13100.0,2500.0,1300.0,12200.0,2700.0
2026-04-19,My Way,Giorgio Armani,designer,USA,USD,,,100.0,,4.5,,unavailable,https://www.amazon.com/s?k=Giorgio+Armani+My+Way,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-62036.html,,3.78,12981,female,Floral,"white floral, tuberose, citrus, animalic, vanilla","Perfumers, Perfumers, Bruno Jovanovic, Carlos Benaïm","Orange Blossom, Bergamot","Tuberose, Indian Jasmine","Madagascar Vanilla, White Musk, Virginian Cedar",4400,4400,2000,1700,596,5100.0,3600.0,2600.0,1800.0,5000.0,2000.0
2026-04-19,Black Opium,Yves Saint Laurent,designer,USA,USD,121.5,102.99,100.0,1.0299,4.7,,in_stock,https://www.amazon.com/s?k=Yves+Saint+Laurent+Black+Opium,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-25324.html,,3.94,33466,female,Oriental Vanilla,"vanilla, coffee, sweet, white floral, warm spicy, soft spicy, woody, fruity, balsamic, powdery","Perfumers, Perfumers, Honorine Blanc, Marie Salamagne, Nathalie Lorson, Olivier Cresp","Pear, Pink Pepper, Orange Blossom","Coffee, Jasmine, Bitter Almond, Licorice","Vanilla, Patchouli, Cashmere Wood, Cedar",13100,11800,3300,4400,959,3200.0,2100.0,11600.0,13400.0,5200.0,13700.0
2026-04-19,Good Girl,Carolina Herrera,designer,USA,USD,110.49,93.66,100.0,0.9366,4.7,,in_stock,https://www.amazon.com/s?k=Carolina+Herrera+Good+Girl,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-39681.html,,3.95,24274,female,Oriental Floral,"sweet, white floral, warm spicy, vanilla, amber, cacao, woody, tuberose, almond, powdery","Perfumers, Perfumers, Louise Turner, Quentin Bisch","Almond, Coffee, Bergamot, Lemon","Tuberose, Jasmine Sambac, Orange Blossom, Bulgarian Rose, Orris","Tonka Bean, Cacao, Vanilla, Praline, Sandalwood, Musk, Amber, Cashmere Wood, Patchouli, Cinnamon, Cedar",9800,8000,2600,3200,690,3600.0,2100.0,8300.0,9000.0,4000.0,10100.0
2026-04-19,Vintage Radio,Lattafa,arabic,USA,USD,30.24,25.63,100.0,0.2563,4.6,,in_stock,https://www.amazon.com/s?k=Lattafa+Vintage+Radio,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Vintage-Radio-89454.html,,4.3,3638,unisex,Oriental Woody,"woody, fruity, aromatic, fresh spicy, citrus, lavender, sweet, herbal, warm spicy, powdery","Perfumers, Perfumers","Lavender, Sage, Bergamot","Plum, Palo Santo, Black Pepper","Sandalwood, Oud",2000,989,335,202,68,2000.0,843.0,2200.0,2100.0,1900.0,1900.0
2026-04-19,Hawas for Him,Rasasi,arabic,USA,USD,32.0,27.13,100.0,0.2713,4.2,,in_stock,https://www.amazon.com/s?k=Rasasi+Hawas+for+Him,https://www.fragrantica.com/perfume/Rasasi/Hawas-for-Him-46890.html,,4.32,10113,male,Aromatic Aquatic,"fruity, citrus, aquatic, fresh, warm spicy, amber, sweet, musky, aromatic, animalic","Perfumers, Perfumers","Apple, Bergamot, Lemon, Cinnamon","Watery Notes, Plum, Orange Blossom, Cardamon","Ambergris, Musk, Patchouli, Driftwood",5500,3200,923,409,173,6400.0,7500.0,2900.0,1400.0,6700.0,3200.0
2026-04-19,La Yuqawam Homme,Rasasi,arabic,USA,USD,33.07,28.03,75.0,0.3737,4.3,,in_stock,https://www.amazon.com/s?k=Rasasi+La+Yuqawam+Homme,https://www.fragrantica.com/perfume/Rasasi/La-Yuqawam-Homme-19668.html,,4.4,3867,male,Oriental,"leather, fruity, sweet, animalic, amber, woody, musky, warm spicy, smoky","Perfumers, Perfumers","Raspberry, Saffron, Thyme","Olibanum, Jasmine, Artemisia","Leather, Suede, Woody Notes, Amber",2400,972,200,224,66,784.0,262.0,2100.0,2200.0,1100.0,2000.0
2026-04-19,Hawas Ice,Rasasi,arabic,USA,USD,32.0,27.13,100.0,0.2713,4.2,,in_stock,https://www.amazon.com/s?k=Rasasi+Hawas+Ice,https://www.fragrantica.com/perfume/Rasasi/Hawas-Ice-89050.html,,4.43,5827,male,Aromatic,"fruity, citrus, sweet, fresh, aromatic, musky, powdery, fresh spicy, green, amber","Perfumers, Perfumers","Apple, Italian Lemon, Sicilian Bergamot, Star Anise","Plum, Orange Blossom, Cardamon","Musk, Amber, Driftwood, Moss",3600,1500,408,169,106,3800.0,4400.0,2100.0,1000.0,4000.0,1800.0
